GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	ZFITTED_BASE	ZRESID_BASE	ensembl_gene_id	gene_symbol	mmusculus_homolog_ensembl_gene
5034	17	79701034	79918566	14	3	457824	-1.5258	-0.001049	-1.5247	ENSG00000185624	P4HB	ENSMUSG00000025130
396	17	79725595	79929282	16	3	457824	-1.2641	-0.001049	-1.263	ENSG00000141522	ARHGDIA	ENSMUSG00000025132
10189	17	79745711	79949464	17	3	457824	-1.2978	-0.001049	-1.2967	ENSG00000183684	ALYREF	NA
51529	17	79749599	79958363	17	3	457824	-1.2978	-0.001049	-1.2967	ENSG00000141552	ANAPC11	ENSMUSG00000025135
256933	17	79760072	79960781	19	4	457824	-1.3807	-0.001049	-1.3796	ENSG00000183979	NPB	ENSMUSG00000044034
5833	17	79760777	79969340	20	4	457824	-1.4416	-0.001049	-1.4405	ENSG00000185813	PCYT2	ENSMUSG00000025137
51547	17	79769815	79976058	22	4	457824	-0.18065	-0.001049	-0.17961	ENSG00000187531	SIRT7	ENSMUSG00000025138
4097	17	79776145	79985587	30	6	457824	0.94506	-0.001049	0.94611	ENSG00000197063	MAFG	ENSMUSG00000051510
5831	17	79790260	79995203	35	8	457824	1.4226	-0.001049	1.4237	ENSG00000183010	PYCR1	ENSMUSG00000025140
255275	17	79797521	80005109	41	10	457824	1.5507	-0.001049	1.5518	ENSG00000185105	MYADML2	ENSMUSG00000025141
147111	17	79810383	80019057	47	12	457824	1.4144	-0.001049	1.4154	ENSG00000185269	NOTUM	ENSMUSG00000042988
79058	17	79835426	80075282	60	15	457824	3.1321	-0.001049	3.1332	ENSG00000169696	ASPSCR1	ENSMUSG00000025142
201254	17	79876579	80080786	61	15	457824	3.2187	-0.001049	3.2198	ENSG00000169689	CENPX	ENSMUSG00000025144
201255	17	79881280	80089027	67	14	457824	3.4979	-0.001049	3.4989	ENSG00000169683	LRRC45	ENSMUSG00000025145
5881	17	79889532	80092080	68	14	457824	3.5173	-0.001049	3.5183	ENSG00000169750	RAC3	ENSMUSG00000018012
51181	17	79893757	80095573	70	14	457824	3.5191	-0.001049	3.5201	ENSG00000169738	DCXR	ENSMUSG00000039450
5986	17	79905778	80109650	71	13	457824	3.5865	-0.001049	3.5875	ENSG00000169733	RFNG	ENSMUSG00000025158
2873	17	79909746	80115346	78	12	457824	3.5553	-0.001049	3.5564	ENSG00000169727	GPS1	ENSMUSG00000025156
64118	17	79915748	80123697	80	10	457824	3.5276	-0.001049	3.5287	ENSG00000169718	DUS1L	ENSMUSG00000025155
2194	17	79936214	80156106	90	10	457824	3.3522	-0.001049	3.3533	ENSG00000169710	FASN	ENSMUSG00000025153
284001	17	79959333	80270705	113	11	457824	3.3431	-0.001049	3.3441	ENSG00000176155	CCDC57	ENSMUSG00000048445
9123	17	80086282	80297375	66	6	457824	3.1273	-0.001049	3.1283	ENSG00000141526	SLC16A3	ENSMUSG00000025161
1453	17	80097523	80331594	72	9	457824	3.5462	-0.001049	3.5473	ENSG00000141551	CSNK1D	ENSMUSG00000025162
924	17	80172746	80375480	53	13	457824	2.9122	-0.001049	2.9133	ENSG00000173762	CD7	ENSMUSG00000025163
6398	17	80178900	80391921	62	15	457824	2.5507	-0.001049	2.5517	ENSG00000141574	SECTM1	NA
400629	17	80217123	80421652	69	14	457824	1.8333	-0.001049	1.8343	ENSG00000182459	TEX19	NA
2837	17	80230647	80433528	72	14	457824	1.7734	-0.001049	1.7745	ENSG00000181408	UTS2R	ENSMUSG00000039321
79701	17	80247086	80476513	86	15	457824	1.7699	-0.001049	1.7709	ENSG00000181396	OGFOD3	ENSMUSG00000025169
284004	17	80276240	80500516	90	17	457824	1.6881	-0.001049	1.6891	ENSG00000169660	HEXDC	ENSMUSG00000039307
79415	17	80300462	80508707	84	16	457824	1.5295	-0.001049	1.5305	ENSG00000178927	C17orf62	ENSMUSG00000039294
26502	17	80315611	80546143	96	19	457824	1.3132	-0.001049	1.3143	ENSG00000141562	NARF	ENSMUSG00000000056
3607	17	80377594	80662483	117	27	457824	0.94095	-0.001049	0.942	ENSG00000141568	FOXK2	ENSMUSG00000039275
56270	17	80472438	80706411	91	25	457824	-0.87594	-0.001049	-0.87489	ENSG00000141580	WDR45B	ENSMUSG00000025173
10966	17	80514943	80756598	87	22	457824	-0.56972	-0.001049	-0.56867	ENSG00000141542	RAB40B	NA
101929552	17	80571785	80774324	71	15	457824	-0.85477	-0.001049	-0.85372	ENSG00000263063	AC024361.2	NA
79672	17	80574582	80785893	73	15	457824	-0.97089	-0.001049	-0.96984	ENSG00000141560	FN3KRP	ENSMUSG00000039253
64122	17	80593452	80809073	80	14	457824	-1.0981	-0.001049	-1.0971	ENSG00000167363	FN3K	ENSMUSG00000025175
6904	17	80609938	81001062	187	26	457824	-2.6613	-0.001049	-2.6602	ENSG00000141556	TBCD	ENSMUSG00000039230
79755	17	80687310	80897931	95	11	457824	-1.8531	-0.001049	-1.8521	ENSG00000141579	ZNF750	ENSMUSG00000039238
146712	17	80800009	81109686	140	23	457824	-3.391	-0.001049	-3.39	ENSG00000175711	B3GNTL1	ENSMUSG00000046605
284207	17	80937567	81152867	58	15	457824	-3.4036	-0.001049	-3.4025	ENSG00000275031	NA	NA
9097	18	58483	313739	74	11	457824	0.43686	-0.001049	0.43791	ENSG00000101557	USP14	ENSMUSG00000047879
9984	18	114520	368059	119	25	457824	0.51361	-0.001049	0.51466	ENSG00000079134	THOC1	ENSMUSG00000024287
81035	18	219355	600729	274	61	457824	-1.9318	-0.001049	-1.9308	ENSG00000158270	COLEC12	ENSMUSG00000036103
1068	18	480369	681524	132	41	457824	-2.5886	-0.001049	-2.5876	ENSG00000177143	CETN1	ENSMUSG00000050996
27098	18	496998	750298	167	37	457824	-2.437	-0.001049	-2.436	ENSG00000079101	CLUL1	NA
494514	18	549620	758340	151	30	457824	-2.2221	-0.001049	-2.2211	ENSG00000176912	TYMSOS	NA
7298	18	557590	773499	150	29	457824	-2.0887	-0.001049	-2.0876	ENSG00000176890	TYMS	ENSMUSG00000025747
55556	18	570324	812662	154	29	457824	-1.6201	-0.001049	-1.619	ENSG00000132199	ENOSF1	NA
7525	18	621592	912327	184	36	457824	-0.74706	-0.001049	-0.74601	ENSG00000176105	YES1	ENSMUSG00000014932
116	18	804366	1012173	126	41	457824	2.2509	-0.001049	2.252	ENSG00000141433	ADCYAP1	ENSMUSG00000024256
64863	18	2437524	2671489	156	34	457824	0.5501	-0.001049	0.55115	ENSG00000101574	METTL4	ENSMUSG00000055660
10403	18	2471510	2716634	146	30	457824	1.0059	-0.001049	1.0069	ENSG00000080986	NDC80	ENSMUSG00000024056
23347	18	2555886	2905015	144	33	457824	2.4581	-0.001049	2.4592	ENSG00000101596	SMCHD1	ENSMUSG00000024054
84034	18	2746786	3014090	107	30	457824	2.0457	-0.001049	2.0467	ENSG00000132205	EMILIN2	ENSMUSG00000024053
9663	18	2816992	3113313	137	44	457824	-0.30935	-0.001049	-0.3083	ENSG00000101577	LPIN2	ENSMUSG00000024052
8736	18	2966805	3320106	192	58	457824	-2.4823	-0.001049	-2.4812	ENSG00000101605	MYOM1	ENSMUSG00000024049
10627	18	3147472	3356234	124	33	457824	-2.7077	-0.001049	-2.7067	ENSG00000101608	MYL12A	ENSMUSG00000024048
103910	18	3162111	3378282	133	37	457824	-2.5289	-0.001049	-2.5279	ENSG00000118680	MYL12B	ENSMUSG00000034868
7050	18	3311925	3558409	119	46	457824	-2.1576	-0.001049	-2.1566	ENSG00000177426	TGIF1	ENSMUSG00000047407
9229	18	3396030	4555310	627	172	457824	-2.0094	-0.001049	-2.0083	ENSG00000170579	DLGAP1	ENSMUSG00000003279
642597	18	5043672	5297507	144	35	457824	-2.5177	-0.001049	-2.5166	ENSG00000231824	AKAIN1	ENSMUSG00000091636
7541	18	5189018	5397052	104	22	457824	-1.5851	-0.001049	-1.5841	ENSG00000198081	ZBTB14	ENSMUSG00000049672
23136	18	5292380	5730662	222	61	457824	-1.7884	-0.001049	-1.7873000000000001	ENSG00000082397	EPB41L3	ENSMUSG00000024044
645369	18	5789411	5995373	131	30	457824	-0.15051	-0.001049	-0.14946	ENSG00000206432	TMEM200C	ENSMUSG00000095407
91133	18	5854705	6514910	321	74	457824	0.76933	-0.001049	0.77038	ENSG00000154655	L3MBTL4	ENSMUSG00000041565
79822	18	6629717	7015715	265	62	457824	1.2313	-0.001049	1.2324	ENSG00000088756	ARHGAP28	ENSMUSG00000024043
284217	18	6841743	7217813	259	66	457824	1.5701	-0.001049	1.5712	ENSG00000101680	LAMA1	ENSMUSG00000032796
339291	18	7131137	7332042	73	23	457824	-0.014766	-0.001049	-0.013717	ENSG00000206422	LRRC30	ENSMUSG00000073375
5797	18	7467314	8506859	564	109	457824	0.94928	-0.001049	0.95033	ENSG00000173482	PTPRM	ENSMUSG00000033278
201475	18	8509443	8739380	156	45	457824	-1.0696	-0.001049	-1.0686	ENSG00000206418	RAB12	ENSMUSG00000023460
23255	18	8605659	8932776	236	61	457824	0.12156	-0.001049	0.12261	ENSG00000168502	MTCL1	ENSMUSG00000052105
4729	18	9002628	9234343	81	19	457824	1.135	-0.001049	1.1361	ENSG00000178127	NDUFV2	ENSMUSG00000024099
23253	18	9036751	9385983	107	18	457824	2.0985	-0.001049	2.0996	ENSG00000101745	ANKRD12	ENSMUSG00000034647
57045	18	9234765	9502424	103	24	457824	1.9987	-0.001049	1.9997	ENSG00000128791	TWSG1	ENSMUSG00000024098
10928	18	9375530	9638106	131	28	457824	-0.32672	-0.001049	-0.32567	ENSG00000017797	RALBP1	ENSMUSG00000024096
9989	18	9446789	9714605	146	34	457824	-0.93105	-0.001049	-0.93	ENSG00000154845	PPP4R1	ENSMUSG00000061950
11031	18	9608228	9962553	243	78	457824	-3.5776	-0.001049	-3.5766	ENSG00000168461	RAB31	ENSMUSG00000056515
84203	18	9785723	9989272	142	38	457824	-2.576	-0.001049	-2.5749	ENSG00000168454	TXNDC2	ENSMUSG00000050612
9218	18	9813955	10060018	167	43	457824	-1.9683	-0.001049	-1.9673	ENSG00000101558	VAPA	ENSMUSG00000024091
147495	18	10354625	10588698	152	32	457824	-0.059598	-0.001049	-0.058549	ENSG00000154856	APCDD1	ENSMUSG00000071847
8774	18	10425873	10652766	121	21	457824	0.54688	-0.001049	0.54793	ENSG00000134265	NAPG	ENSMUSG00000024581
101927376	18	10501291	10705760	116	28	457824	0.20291	-0.001049	0.20396	NA	NA	NA
63895	18	10570244	11248761	387	90	457824	-0.67294	-0.001049	-0.67189	ENSG00000154864	PIEZO2	ENSMUSG00000041482
646000	18	11509557	11710611	76	21	457824	-0.81741	-0.001049	-0.81636	ENSG00000236396	SLC35G4	NA
2774	18	11589014	11985684	157	40	457824	-0.26582	-0.001049	-0.26477	ENSG00000141404	GNAL	ENSMUSG00000024524
57132	18	11751389	11954448	100	24	457824	-0.83831	-0.001049	-0.83726	ENSG00000255112	CHMP1B	ENSMUSG00000031242
65258	18	11783470	12008796	117	30	457824	0.36	-0.001049	0.36105	ENSG00000154889	MPPE1	ENSMUSG00000062526
3613	18	11881427	12130885	147	29	457824	-0.3659	-0.001049	-0.36485	ENSG00000141401	IMPA2	ENSMUSG00000024525
342850	18	11993848	12229763	93	12	457824	-1.4523	-0.001049	-1.4513	ENSG00000181626	ANKRD62	NA
1149	18	12154318	12377594	96	15	457824	-2.9994	-0.001049	-2.9984	ENSG00000176194	CIDEA	ENSMUSG00000024526
84617	18	12208218	12426568	104	17	457824	-2.9126	-0.001049	-2.9115	ENSG00000176014	TUBB6	ENSMUSG00000001473
10939	18	12228943	12477275	123	21	457824	-2.4456	-0.001049	-2.4446	ENSG00000141385	AFG3L2	ENSMUSG00000024527
10650	18	12307895	12532237	93	17	457824	-1.5796	-0.001049	-1.5786	ENSG00000141391	PRELID3A	ENSMUSG00000024530
56907	18	12346511	12761456	150	29	457824	-0.60623	-0.001049	-0.60518	ENSG00000134278	SPIRE1	ENSMUSG00000024533
56984	18	12558738	12825739	95	21	457824	0.50458	-0.001049	0.50563	ENSG00000128789	PSMG2	ENSMUSG00000024537
79959	18	12561748	12802776	85	19	457824	0.22679	-0.001049	0.22784	ENSG00000101624	CEP76	ENSMUSG00000073542
5771	18	12685477	12984337	120	31	457824	1.831	-0.001049	1.832	ENSG00000175354	PTPN2	ENSMUSG00000024539
81929	18	12847983	13087536	97	15	457824	1.8113	-0.001049	1.8123	ENSG00000085415	SEH1L	ENSMUSG00000079614
55125	18	12891352	13225052	129	18	457824	2.4302	-0.001049	2.4313	ENSG00000101639	CEP192	ENSMUSG00000024542
753	18	13118729	13752753	295	74	457824	0.78359	-0.001049	0.78464	ENSG00000168675	LDLRAD4	ENSMUSG00000024544
125228	18	13563346	13826591	108	24	457824	-1.9405	-0.001049	-1.9395	ENSG00000177150	FAM210A	ENSMUSG00000038121
8731	18	13626659	13864555	103	19	457824	-1.9258	-0.001049	-1.9247	ENSG00000101654	RNMT	ENSMUSG00000009535
4161	18	13725543	13926861	121	23	457824	-1.3238	-0.001049	-1.3228	ENSG00000176136	MC5R	ENSMUSG00000007480
4158	18	13782043	14015535	133	28	457824	-1.0014	-0.001049	-1.0003	ENSG00000185231	MC2R	ENSMUSG00000045569
162655	18	13975989	14232489	65	16	457824	-1.2	-0.001049	-1.1989	ENSG00000175322	ZNF519	NA
388468	18	14411737	14643599	27	10	457824	-0.63877	-0.001049	-0.63772	ENSG00000183206	POTEC	NA
374860	18	14648239	14952737	49	8	457824	-0.59407	-0.001049	-0.59302	ENSG00000180777	ANKRD30B	ENSMUSG00000020481
6093	18	18429701	18791812	43	3	457824	-1.7301	-0.001049	-1.7291	ENSG00000067900	ROCK1	ENSMUSG00000024290
80000	18	18722203	19205384	104	9	457824	-2.0471	-0.001049	-2.0461	ENSG00000141449	GREB1L	ENSMUSG00000042942
114799	18	19009242	19280697	67	6	457824	-1.4304	-0.001049	-1.4293	ENSG00000141446	ESCO1	ENSMUSG00000024293
6632	18	19092260	19310208	50	5	457824	-1.4239	-0.001049	-1.4228	ENSG00000167088	SNRPD1	ENSMUSG00000002477
171586	18	19130858	19384766	55	7	457824	-1.294	-0.001049	-1.293	ENSG00000158201	ABHD3	ENSMUSG00000002475
57534	18	19221290	19550918	86	14	457824	-1.2905	-0.001049	-1.2894	ENSG00000101752	MIB1	ENSMUSG00000024294
2627	18	19649404	19882491	67	17	457824	-0.92302	-0.001049	-0.92197	ENSG00000141448	GATA6	ENSMUSG00000005836
64693	18	19893564	20097878	80	23	457824	0.4921	-0.001049	0.49315	ENSG00000212710	CTAGE1	NA
5932	18	20413295	20706451	82	9	457824	-1.6311	-0.001049	-1.6301	ENSG00000101773	RBBP8	ENSMUSG00000041238
91768	18	20614528	20940434	108	26	457824	1.4703	-0.001049	1.4713	ENSG00000134508	CABLES1	ENSMUSG00000040957
85019	18	20775977	21117925	114	22	457824	5.7411	-0.001049	5.7421	ENSG00000134490	TMEM241	ENSMUSG00000049411
8780	18	20932787	21163104	69	10	457824	7.5348	-0.001049	7.5358	ENSG00000101782	RIOK3	ENSMUSG00000024404
29919	18	20983434	21213311	85	13	457824	8.0776	-0.001049	8.0787	ENSG00000141452	C18orf8	ENSMUSG00000024410
4864	18	20986148	21266581	101	17	457824	8.3035	-0.001049	8.3045	ENSG00000141458	NPC1	ENSMUSG00000024413
147463	18	21079977	21342849	95	16	457824	7.585	-0.001049	7.5861	ENSG00000154065	ANKRD29	ENSMUSG00000057766
3909	18	21169562	21635030	169	22	457824	1.7191	-0.001049	1.7202	ENSG00000053747	LAMA3	ENSMUSG00000024421
125488	18	21472737	21815574	143	31	457824	-1.0382	-0.001049	-1.0372	ENSG00000168234	TTC39C	ENSMUSG00000024424
26256	18	21618920	21841564	102	25	457824	-2.895	-0.001049	-2.894	ENSG00000154040	CABYR	ENSMUSG00000024430
114876	18	21642009	22077846	200	52	457824	-0.60053	-0.001049	-0.59948	ENSG00000141447	OSBPL1A	ENSMUSG00000044252
55364	18	21906609	22133499	139	36	457824	0.18262	-0.001049	0.18367	ENSG00000154059	IMPACT	ENSMUSG00000024423
59340	18	21940593	22159921	155	41	457824	1.7651	-0.001049	1.7661	ENSG00000134489	HRH4	ENSMUSG00000037346
25925	18	22541888	23032214	195	51	457824	1.7929	-0.001049	1.794	ENSG00000198795	ZNF521	ENSMUSG00000024420
6760	18	23496217	23771176	96	14	457824	3.4461	-0.001049	3.4471	ENSG00000141380	SS18	ENSMUSG00000037013
143471	18	23613816	23873319	48	8	457824	3.1572	-0.001049	3.1583	ENSG00000154611	PSMA8	ENSMUSG00000036743
6875	18	23706409	24071649	111	23	457824	2.9392	-0.001049	2.9402	ENSG00000141384	TAF4B	ENSMUSG00000054321
284252	18	23934874	24337365	206	58	457824	3.3309	-0.001049	3.332	ENSG00000134504	KCTD1	ENSMUSG00000036225
361	18	24332007	24545735	150	35	457824	0.61479	-0.001049	0.61584	ENSG00000171885	AQP4	ENSMUSG00000024411
83539	18	24394554	24865302	318	38	457824	-0.55364	-0.001049	-0.55259	ENSG00000154080	CHST9	ENSMUSG00000047161
1000	18	25430930	25857445	199	39	457824	-1.058	-0.001049	-1.0569	ENSG00000170558	CDH2	ENSMUSG00000024304
1825	18	28470052	28722781	135	31	457824	0.25846	-0.001049	0.25951	ENSG00000134762	DSC3	ENSMUSG00000059898
1824	18	28545938	28782388	134	29	457824	-1.3956	-0.001049	-1.3946	ENSG00000134755	DSC2	ENSMUSG00000024331
1823	18	28609199	28842819	115	27	457824	-1.0246	-0.001049	-1.0236	ENSG00000134765	DSC1	ENSMUSG00000044322
1828	18	28798052	29037394	128	20	457824	-0.77917	-0.001049	-0.77813	ENSG00000134760	DSG1	NA
147409	18	28856740	29093880	135	26	457824	-1.9664	-0.001049	-1.9654	ENSG00000175065	DSG4	ENSMUSG00000001804
1830	18	28927732	29158665	136	28	457824	-3.6697	-0.001049	-3.6686	ENSG00000134757	DSG3	ENSMUSG00000056632
1829	18	28978027	29228814	145	28	457824	-3.5182	-0.001049	-3.5171	ENSG00000046604	DSG2	ENSMUSG00000044393
7276	18	29071730	29278987	112	20	457824	-2.7623	-0.001049	-2.7613	ENSG00000118271	TTR	ENSMUSG00000061808
9331	18	29102209	29406560	146	29	457824	-2.1791	-0.001049	-2.1781	ENSG00000118276	B4GALT6	ENSMUSG00000056124
147407	18	29239659	29440843	78	20	457824	-1.514	-0.001049	-1.513	ENSG00000141437	SLC25A52	NA
22878	18	29309136	29623175	134	28	457824	-2.4043	-0.001049	-2.4033	ENSG00000153339	TRAPPC8	ENSMUSG00000033382
54941	18	29498445	29753154	99	26	457824	-2.9336	-0.001049	-2.9325	ENSG00000101695	RNF125	ENSMUSG00000033107
51444	18	29571818	29811524	94	22	457824	-2.4272	-0.001049	-2.4262	ENSG00000134758	RNF138	ENSMUSG00000024317
4225	18	29669987	29900367	99	23	457824	-1.9914	-0.001049	-1.9903	ENSG00000141434	MEP1B	ENSMUSG00000024313
64762	18	29743484	30150447	197	36	457824	-1.2016	-0.001049	-1.2005	ENSG00000141441	GAREM1	ENSMUSG00000042680
57565	18	30152634	30453815	112	15	457824	-0.96293	-0.001049	-0.96188	ENSG00000197705	KLHL14	ENSMUSG00000042514
374864	18	30417225	31120685	175	22	457824	1.2635	-0.001049	1.2646	ENSG00000166960	CCDC178	ENSMUSG00000024306
80816	18	31058541	31431159	141	21	457824	2.9436	-0.001049	2.9446	ENSG00000141431	ASXL3	ENSMUSG00000045215
8715	18	31331064	31903515	166	34	457824	2.0463	-0.001049	2.0474	ENSG00000101746	NOL4	ENSMUSG00000041923
1837	18	31973254	32571808	214	32	457824	-1.0003	-0.001049	-0.99922	ENSG00000134769	DTNA	ENSMUSG00000024302
10982	18	32456892	32823434	157	24	457824	-0.69652	-0.001049	-0.69547	ENSG00000166974	MAPRE2	ENSMUSG00000024277
84307	18	32720994	32938397	70	14	457824	0.28891	-0.001049	0.28996	ENSG00000186812	ZNF397	ENSMUSG00000024276
100101467	18	32731023	32970196	79	15	457824	0.51575	-0.001049	0.5168	ENSG00000186814	ZSCAN30	ENSMUSG00000024274
7572	18	32812178	33024428	67	13	457824	0.62382	-0.001049	0.62487	ENSG00000172466	ZNF24	ENSMUSG00000051469
252884	18	32846661	33057301	63	13	457824	0.71598	-0.001049	0.71703	ENSG00000186496	ZNF396	NA
125476	18	32932194	33178110	92	26	457824	0.003063	-0.001049	0.0041119	ENSG00000153391	INO80C	ENSMUSG00000047989
2589	18	33107400	33391798	113	21	457824	-0.08892	-0.001049	-0.087871	ENSG00000141429	GALNT1	ENSMUSG00000000420
83608	18	33452588	33659250	54	6	457824	-2.2483	-0.001049	-2.2473	ENSG00000141428	C18orf21	ENSMUSG00000024273
55197	18	33469787	33747538	97	14	457824	0.10388	-0.001049	0.10493	ENSG00000141425	RPRD1A	ENSMUSG00000040446
25800	18	33588494	33809357	104	18	457824	0.80192	-0.001049	0.80297	ENSG00000141424	SLC39A6	ENSMUSG00000024270
55250	18	33609837	33854688	128	26	457824	1.0796	-0.001049	1.0807	ENSG00000134759	ELP2	ENSMUSG00000024271
55034	18	33667480	33948685	152	34	457824	1.3198	-0.001049	1.3208	ENSG00000075643	MOCOS	ENSMUSG00000039616
80206	18	33777677	34460019	382	72	457824	-2.9228	-0.001049	-2.9218	ENSG00000134775	FHOD3	ENSMUSG00000034295
25941	18	34259513	34509179	89	10	457824	-0.82857	-0.001049	-0.82753	ENSG00000134779	TPGS2	ENSMUSG00000024269
57536	18	34309069	34912095	173	19	457824	0.53571	-0.001049	0.53676	ENSG00000150477	KIAA1328	ENSMUSG00000033632
56853	18	34723003	35246000	245	58	457824	1.525	-0.001049	1.526	ENSG00000101489	CELF4	ENSMUSG00000024268
5289	18	39435165	39762272	120	17	457824	4.5655	-0.001049	4.5665	ENSG00000078142	PIK3C3	ENSMUSG00000033628
6014	18	40223183	40795676	208	38	457824	4.4463	-0.001049	4.4473	ENSG00000152214	RIT2	ENSMUSG00000057455
6860	18	40747857	40957615	55	10	457824	4.5997	-0.001049	4.6007	ENSG00000132872	SYT4	ENSMUSG00000024261
26040	18	42158849	42748475	255	56	457824	3.3262	-0.001049	3.3273	ENSG00000152217	SETBP1	ENSMUSG00000024548
8170	18	42692947	43363072	462	80	457824	1.186	-0.001049	1.1871	ENSG00000132874	SLC14A2	ENSMUSG00000024552
6563	18	43204088	43432485	173	32	457824	-2.0959	-0.001049	-2.0948	ENSG00000141469	SLC14A1	ENSMUSG00000059336
284266	18	43305545	43522521	111	16	457824	-2.272	-0.001049	-2.2709	ENSG00000197046	SIGLEC15	ENSMUSG00000091055
57724	18	43327574	43647305	131	24	457824	-2.7789	-0.001049	-2.7779	ENSG00000152223	EPG5	ENSMUSG00000039840
9050	18	43463502	43752250	107	19	457824	-3.4494	-0.001049	-3.4483	ENSG00000152229	PSTPIP2	ENSMUSG00000025429
498	18	43564110	43784199	74	11	457824	-2.4629	-0.001049	-2.4619	ENSG00000152234	ATP5A1	ENSMUSG00000025428
115106	18	43584298	43808299	65	10	457824	-2.2049	-0.001049	-2.2039	ENSG00000152240	HAUS1	ENSMUSG00000041840
147339	18	43653519	43946955	97	15	457824	-1.6332	-0.001049	-1.6321	ENSG00000152242	C18orf25	ENSMUSG00000047466
494470	18	43806772	44141159	170	47	457824	-0.80203	-0.001049	-0.80098	ENSG00000141622	RNF165	ENSMUSG00000025427
125336	18	43956935	44336996	256	60	457824	-0.62856	-0.001049	-0.62751	ENSG00000167210	LOXHD1	ENSMUSG00000032818
29906	18	44159081	44437039	180	45	457824	1.6717	-0.001049	1.6727	ENSG00000101638	ST8SIA5	ENSMUSG00000025425
9063	18	44288900	44600130	133	16	457824	2.1935	-0.001049	2.1945	ENSG00000078043	PIAS2	ENSMUSG00000025423
83473	18	44397565	44728614	107	11	457824	2.376	-0.001049	2.377	ENSG00000167216	KATNAL2	ENSMUSG00000025420
100506888	18	44442731	44644607	69	8	457824	2.4562	-0.001049	2.4573	ENSG00000274744	ELOA3D	NA
728929	18	44448658	44650298	69	8	457824	2.4562	-0.001049	2.4573	ENSG00000278674	ELOA3B	NA
162699	18	44454573	44656449	69	8	457824	2.4753	-0.001049	2.4764	ENSG00000183791	ELOA3	NA
51224	18	44458943	44661988	67	8	457824	2.4956	-0.001049	2.4967	ENSG00000206181	ELOA2	NA
84064	18	44533781	44776891	85	10	457824	2.7129	-0.001049	2.714	ENSG00000167220	HDHD2	ENSMUSG00000025421
51124	18	44581390	44802745	77	8	457824	2.7662	-0.001049	2.7673	ENSG00000134049	IER3IP1	ENSMUSG00000090000
652991	18	44638460	44875554	87	12	457824	3.0908	-0.001049	3.0918	ENSG00000215474	SKOR2	ENSMUSG00000091519
4087	18	45259466	45557564	86	13	457824	-1.8062	-0.001049	-1.8051	ENSG00000175387	SMAD2	ENSMUSG00000024563
201501	18	45453043	46035793	321	90	457824	1.1857	-0.001049	1.1867	ENSG00000184828	ZBTB7C	ENSMUSG00000044646
9811	18	45965427	46489588	290	73	457824	-1.8952	-0.001049	-1.8942	ENSG00000134030	CTIF	ENSMUSG00000052928
4092	18	46346223	46577081	117	43	457824	0.3513	-0.001049	0.35235	ENSG00000101665	SMAD7	ENSMUSG00000025880
54808	18	46467846	47087172	253	27	457824	1.7902	-0.001049	1.7912	ENSG00000141627	DYM	ENSMUSG00000035765
497661	18	46907548	47113644	77	18	457824	0.71536	-0.001049	0.71641	ENSG00000177576	C18orf32	ENSMUSG00000036299
100526842	18	46907548	47118935	81	19	457824	0.61163	-0.001049	0.61268	ENSG00000215472	RPL17-C18orf32	NA
6139	18	46914851	47118935	79	19	457824	0.48793	-0.001049	0.48897	ENSG00000265681	RPL17	ENSMUSG00000091361
9388	18	46987069	47219278	138	35	457824	-1.103	-0.001049	-1.102	ENSG00000101670	LIPG	ENSMUSG00000053846
